date,open,high,low,close,volume,SMA_FAST,SMA_SLOW,SMA_CROSS_LONG_SIGNAL,SMA_CROSS_SHORT_SIGNAL,EMA_FAST,EMA_SLOW,EMA_CROSS_LONG_SIGNAL,EMA_CROSS_SHORT_SIGNAL,RSI,RSI_LONG_SIGNAL,RSI_SHORT_SIGNAL,ADX,ADX_LONG_SIGNAL,ADX_SHORT_SIGNAL,ADX_LONG_EXIT_SIGNAL,ADX_SHORT_EXIT_SIGNAL,BOLLINGER_UPPER,BOLLINGER_LOWER,BOLLINGER_LONG_SIGNAL,BOLLINGER_SHORT_SIGNAL,CCI,CCI_LONG_SIGNAL,CCI_SHORT_SIGNAL,DONCHIAN_HIGH,DONCHIAN_LOW,DONCHIAN_LONG_SIGNAL,DONCHIAN_SHORT_SIGNAL,EMA_FAST,EMA_SLOW,MACD,MACD_SIGNAL,MACD_LONG_SIGNAL,MACD_SHORT_SIGNAL,SUPERTREND,SUPER_TREND_LONG_SIGNAL,SUPER_TREND_SHORT_SIGNAL,VOLUME_SPIKE,VOLUME_SPIKE_LONG_SIGNAL,VOLUME_SPIKE_SHORT_SIGNAL,WILLIAMSR,WILLIAMS_R_LONG_SIGNAL,WILLIAMS_R_SHORT_SIGNAL,STOCH_K,STOCH_D,STOCHASTIC_LONG_SIGNAL,STOCHASTIC_SHORT_SIGNAL,ATR,ATR_SPIKE_SIGNAL,MFI,MFI_LONG_SIGNAL,MFI_SHORT_SIGNAL,AROON_UP,AROON_DOWN,AROON_LONG_SIGNAL,AROON_SHORT_SIGNAL,CMF,CHAIKIN_MF_LONG_SIGNAL,CHAIKIN_MF_SHORT_SIGNAL,DEMA,DEMA_LONG_SIGNAL,DEMA_SHORT_SIGNAL,ENVELOPE_UPPER,ENVELOPE_LOWER,ENVELOPE_LONG_SIGNAL,ENVELOPE_SHORT_SIGNAL,HULL_MA,HULL_MA_LONG_SIGNAL,HULL_MA_SHORT_SIGNAL,KELTNER_UPPER,KELTNER_LOWER,KELTNER_LONG_SIGNAL,KELTNER_SHORT_SIGNAL,MOMENTUM,MOMENTUM_LONG_SIGNAL,MOMENTUM_SHORT_SIGNAL,OBV,OBV_SIGNAL_MA,OBV_LONG_SIGNAL,OBV_SHORT_SIGNAL,PIVOT,PIVOT_LONG_SIGNAL,PIVOT_SHORT_SIGNAL,PSAR,PSAR_LONG_SIGNAL,PSAR_SHORT_SIGNAL,ROC,ROC_LONG_SIGNAL,ROC_SHORT_SIGNAL,STOCH_RSI,STOCH_RSI_LONG_SIGNAL,STOCH_RSI_SHORT_SIGNAL,TEMA,TEMA_LONG_SIGNAL,TEMA_SHORT_SIGNAL,TRIX,TRIX_LONG_SIGNAL,TRIX_SHORT_SIGNAL,ULTIMATE_OSC,ULTIMATE_OSC_LONG_SIGNAL,ULTIMATE_OSC_SHORT_SIGNAL,VWAP,VWAP_LONG_SIGNAL,VWAP_SHORT_SIGNAL
2025-05-30 00:00:00+05:30,1931.9,1948.8,1925.4,1944.9,14374039,1929.375,1872.7930000000001,0,0,1929.639854941704,1914.0037244370087,0,0,46.499715424018234,0,0,5.922170746025351,0,0,1,0,1958.1597090255361,1900.5902909744639,0,0,81.62880319077226,0,0,1961.7,1886.8,0,0,1929.639854941704,1914.0037244370087,15.636130504695302,19.70656448061014,0,0,1989.18,1,0,0,0,0,-25.965996908809803,0,0,74.03400309119019,56.72443904254275,0,0,26.87857142857141,0,43.777710153419086,0,0,92.85714285714286,78.57142857142857,1,1,-0.04374322378310481,0,1,1946.9772283659406,0,0,1977.6093749999998,1881.140625,0,0,1929.7435714285714,0,0,1976.4431302172702,1868.3031302172703,0,0,10.200000000000045,0,1,177767283,165971272.8,0,1,1925.2,1,0,1891.698569104,0,0,0.5272135214761997,0,0,0.23198652122556318,0,1,1934.4526319082963,0,0,0.15186275307934594,1,0,54.314149870124815,0,0,1784.2117615310538,1,0
2025-06-02 00:00:00+05:30,1930.1,1936.0,1908.0,1932.1,7334411,1929.1399999999999,1877.2269999999999,0,0,1930.0183387968264,1915.3441892935266,0,0,53.086419753086425,0,0,7.07087609130892,0,0,0,1,1957.7456600950622,1900.5343399049375,0,0,-29.074938848119114,0,0,1961.7,1886.8,0,0,1930.0183387968264,1915.3441892935266,14.674149503299759,18.700081485148065,0,0,1863.84,0,1,0,0,0,-33.64839319470728,0,0,66.35160680529272,62.50875301546855,0,0,26.53571428571427,0,45.34086562319146,0,0,100.0,85.71428571428571,1,1,0.002566746525558038,0,1,1946.5327826921443,0,0,1977.3684999999996,1880.9115,0,0,1929.670238095238,1,0,1978.1994987680066,1868.3994987680064,0,0,-6.600000000000136,1,0,170432872,165425645.55,1,0,1939.7,1,0,1892.8625977219199,0,0,-0.3404343116521491,0,0,0.5552567647376213,0,0,1933.8347147586364,1,0,0.1426683906899484,1,0,56.10945259176689,0,0,1785.125895105609,1,0
2025-06-03 00:00:00+05:30,1938.0,1952.0,1920.0,1924.6,12188792,1928.7849999999999,1881.075,0,0,1929.1847482126993,1916.0298049014136,0,0,54.685408299866126,0,0,6.959580912211364,0,0,0,1,1957.433084348568,1900.1369156514318,0,0,27.811912051599236,0,0,1961.7,1886.8,0,0,1929.1847482126993,1916.0298049014136,13.154943311285706,17.591053850375594,0,0,1989.18,1,0,0,0,0,-49.81818181818198,0,0,50.18181818181802,63.52247602610032,0,0,26.87857142857141,0,52.589936526273505,0,0,0.0,92.85714285714286,1,1,-0.036971110053863915,1,0,1944.744540129568,0,0,1977.0046249999996,1880.565375,0,0,1929.6214285714282,0,0,1979.9433560281964,1866.9033560281964,0,0,9.699999999999818,0,1,158244080,164707832.6,1,0,1925.3666666666668,0,1,1894.0033457674815,0,0,0.5065538670426584,0,0,0.6898448886048779,0,0,1931.3695201782364,0,1,0.1330241676012367,1,0,50.08327233789527,0,0,1786.5440593985425,1,0
2025-06-04 00:00:00+05:30,1921.0,1943.3,1920.9,1941.2,6480771,1928.565,1885.0169999999998,0,0,1931.0332484876687,1917.8942637976052,0,0,52.59103641456585,0,0,6.57492799581272,0,0,1,0,1956.732938100661,1900.3970618993392,0,0,54.98340284279727,0,0,1961.7,1886.8,0,0,1931.0332484876687,1917.8942637976052,13.13898469006358,16.700640018313194,0,0,1863.84,0,1,0,0,0,-23.076923076923002,0,0,76.92307692307699,64.48550063672924,0,0,25.06428571428569,0,49.104474135659466,0,0,7.142857142857142,100.0,0,1,-0.05222684900865572,0,1,1945.9811616470288,0,0,1976.7791249999998,1880.350875,0,0,1930.7171428571428,0,1,1981.2463697397966,1868.9863697397968,0,0,14.400000000000091,1,0,164724851,163778538.75,0,1,1932.2,0,1,1896.3232119367822,0,0,0.7473531243512577,0,0,0.5135599594285035,0,0,1933.3874015415429,0,0,0.12494251395123168,1,0,52.05459043408071,0,0,1787.3756775960142,1,0
2025-06-05 00:00:00+05:30,1948.0,1958.9,1940.2,1949.6,11127709,1929.6200000000001,1888.634,0,0,1933.8896717972582,1920.2428368496344,0,0,54.95675316034593,0,0,6.3870763117896185,0,0,0,1,1959.3167550947653,1899.923244905235,0,0,157.31420492673706,0,0,1961.7,1886.8,0,0,1933.8896717972582,1920.2428368496344,13.646834947623802,16.089879004175316,0,0,1989.18,1,0,0,0,0,-17.31843575419027,0,0,82.68156424580974,69.92881978356826,0,0,25.299999999999986,0,50.35501873342439,0,0,0.0,71.42857142857143,0,1,-0.0114347427580975,0,1,1948.4215004081782,0,0,1977.8605,1881.3795,0,0,1932.9771428571428,1,0,1981.8781440502923,1873.0181440502922,0,0,29.699999999999818,1,0,175852560,164275716.1,1,0,1935.1333333333332,1,0,1898.5502834593108,0,0,1.5469555706026261,0,0,0.7126841989717654,0,0,1937.0797639115385,1,0,0.11886830802423365,1,0,54.151020324023825,0,0,1788.8597703542944,1,0
2025-06-06 00:00:00+05:30,1944.0,1996.3,1942.7,1978.7,15063504,1934.0699999999997,1892.8010000000002,0,0,1940.783568443834,1924.5729970829948,0,0,61.40250855188141,0,0,7.382020066107876,0,0,1,0,1965.2171955314484,1902.922804468551,0,0,293.95278311179226,0,1,1996.3,1897.0,0,0,1940.783568443834,1924.5729970829948,16.21057136083914,16.11401747550808,0,0,1881.9,0,1,0,0,0,-19.319429198682688,0,1,80.68057080131732,80.09507065673469,0,1,28.12857142857141,0,53.898966649132916,0,0,0.0,78.57142857142857,0,1,0.04946160187303643,0,1,1955.4984621908789,1,0,1982.4217499999995,1885.7182499999997,0,0,1937.3090476190478,0,0,1988.8992731883595,1875.7592731883597,0,0,45.100000000000136,1,0,190916064,165955788.55,1,0,1949.5666666666668,1,0,1902.1712664517522,0,0,2.3324369052544647,1,0,1.0,0,0,1947.2970233583994,0,0,0.11714309250669963,1,0,57.29529490187155,0,0,1791.1820164876544,1,0
2025-06-09 00:00:00+05:30,1995.0,1995.0,1975.9,1978.9,6601294,1935.155,1896.379,0,0,1946.6476348370902,1928.5972195212914,0,0,71.08036890645583,0,0,9.720741753098583,0,0,1,0,1970.8713960579598,1899.4386039420401,1,0,286.6818612919405,0,1,1996.3,1897.0,1,0,1946.6476348370902,1928.5972195212914,18.050415315798773,16.501297043566222,1,0,1989.18,1,0,0,0,0,-19.099890230515786,0,1,80.90010976948422,81.42074827220377,0,1,27.657142857142826,0,60.76631010335265,0,0,7.142857142857142,85.71428571428571,0,1,-0.014048878039004068,1,0,1961.5736499270702,0,0,1983.5338749999999,1886.7761249999999,0,0,1941.8838095238098,0,0,1990.484580503754,1883.0445805037539,0,0,38.700000000000045,1,0,197517358,167500451.4,1,0,1972.5666666666666,1,0,1909.701565135612,0,0,1.9946397278631123,1,0,1.0,0,1,1955.6929191769004,0,0,0.11817920899621637,1,0,55.28293852695132,0,0,1792.1829541563138,1,0
2025-06-10 00:00:00+05:30,1982.8,1982.8,1961.1,1965.3,7766563,1937.2900000000002,1899.256,0,0,1949.517229477538,1931.3159440011957,0,0,62.540716612377814,0,1,10.782675134296005,0,0,1,0,1974.9010789948727,1899.6789210051277,0,0,163.6467861326433,0,1,1996.3,1897.0,0,0,1949.517229477538,1931.3159440011957,18.201285476342264,16.84129473012143,0,0,1899.0200000000002,0,1,0,0,0,-34.028540065861726,0,1,65.97145993413828,75.85071350164661,0,1,26.921428571428546,0,55.17006084794421,0,0,14.285714285714285,92.85714285714286,0,1,0.015668149865730847,0,1,1964.3773286352691,0,0,1985.72225,1888.8577500000001,0,0,1947.7052380952382,0,0,1991.2022395033964,1887.7622395033964,0,0,39.0,1,0,189750795,169262838.65,1,0,1983.2666666666667,1,0,1916.6294399247631,0,0,2.0246067590717898,1,0,0.6527288900398636,0,1,1959.1150889864539,0,0,0.11938380067240129,1,0,50.96605643963262,0,0,1793.2622109718911,1,0
2025-06-11 00:00:00+05:30,1967.6,1967.6,1947.0,1950.4,5548197,1939.2800000000002,1902.1330000000003,0,0,1949.6530403271474,1932.729577778885,0,0,59.44272445820431,0,0,12.226855205815829,0,0,1,0,1975.1148022546834,1903.445197745317,0,0,78.59336934646714,0,1,1996.3,1897.0,0,0,1949.6530403271474,1932.729577778885,16.923462548262478,16.85772829374964,0,0,1989.18,1,0,0,0,0,-51.573033707865015,0,0,48.426966292134985,65.09951199858584,0,0,26.849999999999973,0,57.20850847686022,0,0,21.428571428571427,100.0,0,1,0.014237074155214557,1,0,1964.1160934467123,0,0,1987.762,1890.7980000000002,0,0,1953.1033333333335,0,0,1991.5820262173586,1889.4620262173587,0,0,26.90000000000009,1,0,184202598,171133948.75,1,0,1969.7333333333333,0,1,1923.0030847307821,0,0,1.398492331687029,1,0,0.5267468082197769,0,0,1958.085321634452,0,0,0.11888699518227686,1,0,46.30456183471398,0,0,1793.9589317203943,1,0
2025-06-12 00:00:00+05:30,1950.0,1961.0,1935.3,1943.4,8174565,1939.7599999999998,1904.494,0,0,1948.691034122971,1933.5199794248936,0,0,53.165374677002625,0,0,12.782176746763014,0,0,1,0,1975.5428774107131,1903.9771225892864,0,0,32.05362583790426,0,0,1996.3,1905.2,0,0,1948.691034122971,1933.5199794248936,15.171054698077342,16.52039357461518,0,0,1899.0200000000002,0,1,0,0,0,-59.438202247190866,0,0,40.56179775280914,51.65340799302748,0,0,27.078571428571404,0,52.29674363394598,0,0,28.57142857142857,71.42857142857143,0,1,-0.04863470190832616,1,0,1962.5719644194198,0,1,1988.2539999999997,1891.2659999999996,0,0,1957.2485714285715,0,1,1989.6461189585625,1891.9461189585627,0,0,15.900000000000091,1,0,176028033,171790294.15,1,0,1955.0,0,1,1928.8668379523197,0,0,0.8249027237354101,1,0,0.27147385903452137,0,0,1955.3465387337812,0,1,0.1163255950819897,1,0,47.25006967893301,0,0,1794.9288451457955,1,0
2025-06-13 00:00:00+05:30,1920.0,1933.0,1913.0,1917.6,6058881,1938.9050000000002,1906.2820000000002,0,0,1943.9077981040523,1932.3407216897162,0,0,43.50574712643677,0,0,12.89500577119395,0,0,1,0,1975.9904191804562,1901.8195808195442,0,0,-85.12943726002892,0,0,1996.3,1905.2,0,0,1943.9077981040523,1932.3407216897162,11.567076414336043,15.529730142559353,0,1,1989.18,1,0,0,0,0,-88.42696629213488,0,0,11.573033707865116,33.52059925093642,0,0,27.60714285714284,0,48.14333648768937,0,0,35.714285714285715,78.57142857142857,0,1,-0.059141436049772116,0,1,1956.6596927900919,0,0,1987.377625,1890.432375,0,0,1959.3485714285714,0,0,1987.8969647720328,1889.276964772033,0,0,-27.300000000000182,1,0,169969152,171746995.25,1,0,1946.5666666666668,0,1,1996.3,0,0,-1.4036711399043722,0,0,0.0,0,0,1946.5402428222303,0,0,0.10963876895790925,1,0,40.32823860336645,0,0,1795.516130357563,1,0
2025-06-16 00:00:00+05:30,1924.0,1938.9,1920.1,1935.4,8256873,1938.7399999999998,1909.6329999999998,0,0,1942.5989060880443,1932.5673348978855,0,0,52.55761663856102,0,0,12.937200351055038,0,0,0,1,1975.8586093206006,1901.621390679399,0,0,-34.57298999629562,0,0,1996.3,1905.2,0,0,1942.5989060880443,1932.5673348978855,10.03157119015873,14.430098352079229,0,0,1899.0200000000002,0,1,0,0,0,-68.42696629213468,1,0,31.57303370786532,27.902621722846533,1,0,26.864285714285707,0,56.073970123789856,0,0,42.857142857142854,85.71428571428571,0,1,-0.0330091848371818,0,1,1954.5399667097374,0,0,1987.2084999999995,1890.2714999999998,0,0,1959.7516666666666,0,0,1988.0734443175536,1888.4934443175537,0,0,3.300000000000182,0,1,178226025,171861465.9,0,1,1921.2,0,1,1994.634,0,1,0.1707986129082517,0,1,0.32826812945385003,1,0,1943.6004697653416,0,0,0.10208646465958982,1,0,43.43816704444588,0,0,1796.4228503538334,1,0
2025-06-17 00:00:00+05:30,1937.0,1941.6,1919.1,1929.6,8489368,1939.475,1912.287,0,0,1940.5990743821912,1932.3475323128569,0,0,51.686014372581496,0,0,12.824902644289077,0,0,0,1,1975.1604606984947,1903.789539301505,0,0,-44.062051883718425,0,0,1996.3,1905.2,0,0,1940.5990743821912,1932.3475323128569,8.251542069334391,13.194387095530262,0,0,1989.18,1,0,0,0,0,-74.94382022471915,0,0,25.056179775280846,22.73408239700377,0,0,27.27142857142857,0,56.31305182130898,0,0,50.0,92.85714285714286,0,1,0.01718176677904771,0,1,1951.6233338606037,0,0,1987.9618749999997,1890.9881249999999,0,0,1959.4990476190474,0,0,1987.3364496206436,1887.5764496206439,0,0,5.0,1,0,169736657,172148445.4,1,0,1931.4666666666665,1,0,1993.00132,0,0,0.25979424295956566,0,0,0.29665927284167704,0,0,1939.6762153783707,0,0,0.09349376151810418,1,0,39.09547290538336,0,0,1797.304528929889,1,0
2025-06-18 00:00:00+05:30,1917.0,1936.3,1917.0,1933.9,9216908,1939.83,1915.068,0,0,1939.5684475541618,1932.462529919312,0,0,51.766004415011054,0,0,11.93361905239673,0,0,1,0,1975.1236612767286,1904.5363387232712,0,0,-48.05703092184549,0,0,1996.3,1905.2,0,0,1939.5684475541618,1932.462529919312,7.105917634849902,11.976693203394191,0,0,1899.0200000000002,0,1,0,0,0,-70.66817667044157,0,0,29.331823329558443,28.653678937568213,0,0,26.25714285714285,0,58.61128228289903,0,0,57.14285714285714,100.0,0,1,0.07756649399617746,1,0,1949.777163457513,0,0,1988.3257499999997,1891.3342499999999,0,0,1958.250714285714,0,0,1986.3477401329635,1887.8877401329635,0,0,-7.2999999999999545,1,0,178953565,172517969.3,0,1,1930.0999999999997,0,1,1991.4012936000001,0,0,-0.3760560478054842,0,0,0.29956013012514915,0,0,1937.4727681593456,0,0,0.08483241131496122,1,0,44.72027983748451,0,0,1798.279330787365,1,0
2025-06-19 00:00:00+05:30,1933.9,1946.8,1925.6,1935.3,8438110,1940.6,1917.428,0,0,1938.91176331506,1932.6727128882517,0,0,47.09443099273605,0,0,11.742747973082116,0,0,1,0,1974.715161006904,1906.4848389930958,0,0,-21.40069829533706,0,0,1996.3,1907.3,0,0,1938.91176331506,1932.6727128882517,6.239050426808262,10.829164648077006,0,0,1989.18,1,0,0,0,0,-69.0826727066818,0,0,30.9173272933182,28.43511013271917,0,0,26.100000000000005,0,56.576564575687414,0,0,64.28571428571429,92.85714285714286,0,1,0.042519207244292985,1,0,1948.3631617734918,0,0,1989.1149999999998,1892.0849999999998,0,0,1957.358333333333,0,0,1986.3946220250623,1887.4946220250622,0,0,-14.299999999999955,0,1,187391675,173842065.45,1,0,1929.0666666666668,1,0,1989.8332677280002,0,0,-0.733483791546985,0,0,0.1301444456764838,0,0,1935.9897877048404,0,0,0.07647590195802856,1,0,45.43688823258445,0,0,1799.1687323061044,1,0
2025-06-20 00:00:00+05:30,1931.6,1969.9,1931.6,1964.7,16450204,1942.155,1921.568,0,0,1942.8791843435122,1935.0451045261589,0,0,58.96589658965896,0,0,12.375721819320372,0,0,1,0,1977.7305963074728,1906.5794036925272,0,0,65.30444927947369,0,0,1996.3,1907.3,0,0,1942.8791843435122,1935.0451045261589,7.834079817353313,10.230147681932268,0,0,1899.0200000000002,0,1,0,0,0,-37.93517406962776,0,0,62.06482593037224,40.77132551774964,0,0,26.200000000000014,0,65.25860052073672,0,0,71.42857142857143,100.0,0,1,0.08461702540412008,1,0,1952.1890846646027,0,0,1990.7088749999998,1893.601125,0,0,1955.0759523809522,0,0,1990.6179913560086,1888.5579913560086,0,0,-14.0,0,1,203841879,175749520.0,1,0,1935.8999999999999,1,0,1988.2966023734402,0,0,-0.7075352504169352,0,0,0.5606658755488287,1,0,1942.0779187235923,0,0,0.07151597040238045,1,0,53.7087945797053,0,0,1801.237238000018,1,0
2025-06-23 00:00:00+05:30,1948.4,1957.9,1941.8,1948.4,5869759,1942.5649999999998,1925.1529999999998,0,0,1943.7285405983564,1936.0343560427398,0,0,56.24344176285416,0,0,13.414487201403729,0,0,1,0,1978.2346111262154,1906.8953888737842,0,0,33.45476344185118,0,0,1996.3,1907.3,0,0,1943.7285405983564,1936.0343560427398,7.69418455561663,9.722955056669141,0,0,1989.18,1,0,0,0,0,-57.503001200480064,0,0,42.49699879951994,45.15971734107014,0,0,25.55000000000002,0,58.75970369650682,0,0,78.57142857142857,42.857142857142854,1,1,0.07460791245662222,1,0,1952.625474783995,1,0,1991.1291249999997,1894.0008749999997,0,0,1950.7340476190477,1,0,1990.7672302744838,1890.087230274484,0,0,-30.5,0,1,197972120,177093415.1,1,0,1955.3999999999999,1,0,1986.7906703259714,0,0,-1.541260296124114,0,0,0.46193542519039343,0,0,1943.0493716754409,1,0,0.06724651602585396,1,0,54.2773673702281,0,0,1801.8905060680659,1,0
2025-06-24 00:00:00+05:30,1965.0,1979.0,1955.6,1960.9,11312661,1944.295,1929.0710000000001,0,0,1946.3703035832248,1937.8762555951294,0,0,55.28150134048257,0,0,15.244292157419993,0,0,1,0,1979.9993105167207,1908.5906894832794,0,0,93.5159176029969,0,0,1996.3,1907.3,0,0,1946.3703035832248,1937.8762555951294,8.494047988095417,9.477173642954398,0,0,1899.0200000000002,0,1,0,0,0,-42.49699879951967,0,0,57.50300120048033,54.02160864345751,0,0,26.135714285714307,0,60.355091330510795,0,0,85.71428571428571,50.0,1,0,0.06822093314419188,1,0,1955.120627983625,0,1,1992.902375,1895.687625,0,0,1946.5169047619047,0,1,1991.88701786739,1892.8670178673901,0,0,-4.399999999999864,0,1,209284781,179656996.95,1,0,1949.3666666666668,0,1,1985.314856919452,0,0,-0.22388439424005924,0,1,0.4270504345622128,0,0,1946.9404771591553,0,0,0.06475656725040135,1,0,55.55946694593012,0,0,1803.2393488080277,1,0
2025-06-25 00:00:00+05:30,1966.0,1982.0,1963.9,1980.2,9202966,1947.1300000000003,1932.54,0,0,1951.5748722627286,1941.011347773268,0,0,57.75075987841946,0,0,16.250258394914464,0,0,1,0,1984.8304313810409,1909.4295686189598,0,0,122.10526315789444,0,0,1996.3,1907.3,0,0,1951.5748722627286,1941.011347773268,10.563524489460633,9.694443812255646,0,0,1989.18,1,0,0,0,0,-19.327731092436874,0,0,80.67226890756312,60.224089635854476,0,0,26.30714285714287,0,59.7908520359071,0,0,92.85714285714286,57.14285714285714,1,0,0.12109728192262598,1,0,1960.5800882479173,1,0,1995.8082500000003,1898.4517500000002,0,0,1943.9642857142858,1,0,1995.6192066419244,1896.3392066419242,0,0,29.799999999999955,0,1,218487747,183134666.95,1,0,1965.1666666666667,1,0,1983.868559781063,0,0,1.527891714520102,0,0,0.5165986632790305,0,0,1954.927215839498,0,0,0.06538880324331586,1,0,56.96602028502757,0,0,1804.4521547523107,1,0
2025-06-26 00:00:00+05:30,1981.4,2027.1,1980.0,2021.8,25042415,1951.845,1935.678,0,0,1962.3787380684626,1946.9956923826555,0,0,60.26679371129105,0,0,16.270398780305435,0,0,1,0,2001.0426240333527,1902.6473759666474,0,0,216.96553244653572,0,1,2027.1,1908.0,0,0,1962.3787380684626,1946.9956923826555,15.38304568580702,10.83216418696592,1,0,1921.1399999999999,0,1,1,0,0,-4.645048203330376,0,1,95.35495179666962,77.84340730157105,0,1,25.842857142857156,0,62.88821227650965,0,0,0.0,64.28571428571429,1,0,0.19571282847879107,1,0,1972.4740216213165,0,0,2000.6411249999999,1903.048875,0,0,1945.3947619047617,0,0,2004.2002345807887,1902.2002345807887,0,0,78.39999999999986,1,0,243530162,187141512.85,1,0,1975.3666666666668,1,0,1913.0,0,0,4.034166923947713,1,0,0.6078432088232506,0,0,1971.8192265571795,0,0,0.07215752882274717,1,0,62.60061309276354,0,0,1808.4313352493575,1,0
2025-06-27 00:00:00+05:30,2013.0,2019.8,1993.4,2014.9,14106692,1955.345,1938.4160000000002,0,0,1970.458932211776,1952.0256410950515,0,0,58.31024930747921,0,0,15.37304058434403,0,0,1,0,2011.8756242109978,1898.8143757890023,1,0,176.50203889460812,0,1,2027.1,1908.0,1,0,1970.458932211776,1952.0256410950515,18.433291116724604,12.352389572917657,0,0,2088.41,1,0,0,1,1,-10.692375109552872,0,1,89.30762489044713,88.44494853155997,0,1,26.507142857142867,0,54.86779780044883,0,0,7.142857142857142,71.42857142857143,0,0,0.19245603177580117,1,0,1981.5138506768421,0,0,2004.228625,1906.461375,1,0,1952.3509523809523,0,0,2010.3764027159516,1907.7764027159517,1,0,97.30000000000018,1,0,229423470,189724322.2,1,0,2009.6333333333332,1,0,1915.282,1,0,5.074050896954541,1,0,0.7777528717330928,0,0,1983.953686920641,0,0,0.08189024446689785,1,0,63.51114435026019,0,0,1810.5389220067368,1,0
2025-06-30 00:00:00+05:30,2011.5,2013.8,1995.5,2001.5,6824510,1958.815,1940.312,0,0,1975.2344811022722,1955.690408421344,0,0,58.3641404805915,0,0,16.41734243668319,0,0,1,0,2017.8043219596905,1899.8256780403096,0,0,135.26068692859025,0,1,2027.1,1913.0,0,0,1975.2344811022722,1955.690408421344,19.54407268092814,13.790726194519754,0,0,1924.79,0,1,0,0,0,-22.436459246275138,0,1,77.56354075372487,87.40870581361389,0,1,26.342857142857156,0,55.18475037676848,0,0,14.285714285714285,78.57142857142857,0,1,0.1551574761095814,1,0,1986.935082535319,0,0,2007.785375,1909.844625,1,0,1962.4047619047622,0,0,2013.4467453144323,1912.7867453144324,1,0,66.09999999999991,1,0,222598960,192332626.6,1,0,2009.3666666666668,1,0,1917.51836,0,0,3.415314663635427,1,0,0.8864836261227962,0,0,1990.477198890107,0,0,0.09166044151018848,1,0,63.09647826720511,0,0,1811.477311336549,1,0
